"System_Dt","Policy_No","Fund_ID","ISIN","SEDOL","Citi_Code","Fund_Name","Asset_Status_ID","Asset_Status","Fund_Curr_ID","Fund_Curr","Initial_Unit_Holding","Accumulation_Unit_Holding","Fund_Unit_Holding","First_Purchase_Dt","Last_Purchase_Dt","Initial_Price","Accumulation_Price","Nominal_Price","Price_Dt","Investment_Currency_Val","Policy_Currency_Val","Exchange_Rate","Bookcost","Policy_Currency_Book_Cost","Investment_Accrued_Interest","Policy_Accrued_Interest"
"2023-10-30","PM10016925","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","2498.600000","2022-03-02","2022-03-07","","","17.1070000000","2023-10-30","42743.550000","42743.550000","1.00000","41092.000000","41092.000000000","0.000000","0.000000"
"2023-10-30","PM10016925","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","1714.000000","2022-03-01","2022-03-03","","","13.8675000000","2023-10-30","23768.900000","23768.900000","1.00000","26402.790000","26402.790000000","0.000000","0.000000"
"2023-10-30","PM10016925","","LU1861138961","BKTHWG1","","Amundi Index MSCI Emerging Markets ETF GBP","2","Active","8","GBP","","","509.000000","2023-03-16","2023-03-16","","","39.9400000000","2023-10-30","20329.460000","20329.460000","1.00000","23470.460000","23470.460000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00B9F5YL18","B9MSLC3","","Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF GBP","2","Active","8","GBP","","","1778.000000","2023-08-31","2023-09-05","","","18.3912500000","2023-10-30","32699.640000","32699.640000","1.00000","34294.030000","34294.030000000","0.000000","0.000000"
"2023-10-30","PM10016937","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","19359.700000","2023-08-30","2023-09-04","","","2.3460000000","2023-10-30","45417.860000","45417.860000","1.00000","45746.970000","45746.970000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00BQN1K562","BQN1K45","","iShares Edge MSCI Europe Quality Factor UCITS ETF GBP","2","Active","8","GBP","","","4846.000000","2023-09-01","2023-09-05","","","7.6465000000","2023-10-30","37054.940000","37054.940000","1.00000","38119.620000","38119.620000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00BL25JM42","BRCJ8L0","","xTrackers MSCI World Value UCITS ETF GBP","2","Active","8","GBP","","","1715.000000","2023-08-30","2023-09-01","","","30.2750000000","2023-10-30","51921.630000","51921.630000","1.00000","53344.240000","53344.240000000","0.000000","0.000000"
"2023-10-30","PM10016937","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","2137.709000","2023-08-30","2023-09-05","","","25.2200000000","2023-10-30","53913.020000","53913.020000","1.00000","57183.720000","57183.720000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","267.730000","2023-09-01","2023-09-06","","","138.8204000000","2023-10-30","37166.390000","37166.390000","1.00000","38122.480000","38122.480000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","1695.670000","2023-09-05","2023-09-08","","","17.1070000000","2023-10-30","29007.830000","29007.830000","1.00000","30497.980000","30497.980000000","0.000000","0.000000"
"2023-10-30","PM10016937","","GB00B7MCJT41","B7MCJT4","","Baillie Gifford Emerging Markets Bond Fund B Inc GBP","2","Active","8","GBP","","","19752.583000","2023-08-31","2023-09-05","","","1.3290000000","2023-10-30","26251.180000","26251.180000","1.00000","26685.740000","26685.740000000","0.000000","0.000000"
"2023-10-30","PM10016937","","IE00B4L5Y983","B4L60Z9","","iShares Core MSCI World UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","679.000000","2023-08-31","2023-09-04","","","64.6100000000","2023-10-30","43870.190000","43870.190000","1.00000","45733.850000","45733.850000000","0.000000","0.000000"
"2023-10-30","PM10017009","","IE00BYZ8K068","BYZ8K06","","iShares Developed World ESG Screened Index Fund D Dist GBP","2","Active","8","GBP","","","1985.620000","2021-08-17","2021-08-20","","","14.9100000000","2023-10-30","29605.590000","29605.590000","1.00000","29784.340000","29784.340000000","0.000000","0.000000"
"2023-10-30","PM10017009","","IE00B3NS4D25","B3NS4D2","","Lindsell Train Global Equity Fund B","2","Active","8","GBP","","","5137.356000","2021-08-16","2021-08-19","","","3.9420000000","2023-10-30","20251.460000","20251.460000","1.00000","22338.250000","22338.250000000","0.000000","0.000000"
"2023-10-30","PM10017009","","LU0827890491","B8KMZ39","","BlackRock Global Funds - World Tech D2 GBP","2","Active","8","GBP","","","448.090000","2021-08-16","2021-08-19","","","54.0500000000","2023-10-30","24219.260000","24219.260000","1.00000","29784.340000","29784.340000000","0.000000","0.000000"
"2023-10-30","PM10017009","","GB00B3TYHH97","B3TYHH9","ACDQ","Vanguard LifeStrategy 60% Equity Fund A Acc","2","Active","8","GBP","","","97.131300","2021-08-16","2021-08-18","","","211.8212000000","2023-10-30","20574.470000","20574.470000","1.00000","22338.250000","22338.250000000","0.000000","0.000000"
"2023-10-30","PM10017009","","GB00BDFGHW41","BDFGHW4","","Baillie Gifford US Growth Trust plc","2","Active","8","GBP","","","10775.000000","2021-08-16","2021-08-18","","","1.3800000000","2023-10-30","14869.500000","14869.500000","1.00000","37226.770000","37226.770000000","0.000000","0.000000"
"2023-10-30","PM10017397","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","2513.221000","2023-10-06","2023-10-12","","","25.2200000000","2023-10-30","63383.430000","63383.430000","1.00000","65771.000000","65771.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","GB00BF1QNC48","BF1QNC4","O83X","TB Evenlode Global Income B Inc GBP","2","Active","8","GBP","","","95189.232000","2023-10-02","2023-10-06","","","1.3527000000","2023-10-30","128762.470000","128762.470000","1.00000","131542.000000","131542.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","GB00B3P2RZ52","B3P2RZ5","RD05","Royal London Short Term Money Market Fund Y Inc","2","Active","8","GBP","","","100370.751300","2023-10-09","2023-10-11","","","0.9959600000","2023-10-30","99965.150000","99965.150000","1.00000","99653.000000","99653.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","LU0274209237","B1WG983","","DB X Trackers MSCI Europe In","2","Active","8","GBP","","","655.000000","2023-10-02","2023-10-04","","","64.8000000000","2023-10-30","42444.000000","42444.000000","1.00000","43781.790000","43781.790000000","0.000000","0.000000"
"2023-10-30","PM10017397","","IE00B9F5YL18","B9MSLC3","","Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF GBP","2","Active","8","GBP","","","2324.000000","2023-10-09","2023-10-11","","","18.3912500000","2023-10-30","42741.270000","42741.270000","1.00000","43841.460000","43841.460000000","0.000000","0.000000"
"2023-10-30","PM10017397","","LU1053186000","BMH4MD5","KM5K","Fundsmith Equity Fund Feeder I Inc GBP","2","Active","8","GBP","","","1889.360000","2023-10-06","2023-10-12","","","34.3760000000","2023-10-30","64948.640000","64948.640000","1.00000","65771.000000","65771.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","GB00BJ4KW800","BJ4KW80","","Royal London Short Duration Credit Fund M Inc","2","Active","8","GBP","","","109568.994000","2023-10-02","2023-10-05","","","0.9116000000","2023-10-30","99883.090000","99883.090000","1.00000","99653.000000","99653.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","IE00BD45YS76","BD45YS7","","iShares Core MSCI UCITS World UCITS GBP","2","Active","8","GBP","","","11943.000000","2023-10-02","2023-10-04","","","7.0562500000","2023-10-30","84272.790000","84272.790000","1.00000","87692.400000","87692.400000000","0.000000","0.000000"
"2023-10-30","PM10017397","","LU1809996801","BZ1MKF4","","Schroder GAIA Helix Fund Class C Acc Hedged GBP","2","Active","8","GBP","","","1210.780000","2023-10-04","2023-10-09","","","108.3800000000","2023-10-30","131224.340000","131224.340000","1.00000","132871.000000","132871.000000000","0.000000","0.000000"
"2023-10-30","PM10017397","","IE00BKPHVW46","BKPHVW4","","Lazard Rathmore Alternative Fund C Dist GBP Hedged","2","Active","8","GBP","","","886.324000","2023-10-06","2023-10-11","","","99.2159000000","2023-10-30","87937.430000","87937.430000","1.00000","88581.000000","88581.000000000","0.000000","0.000000"
"2023-10-30","PM10017776","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","2510.930000","2022-07-08","2022-09-06","","","9.5760000000","2023-10-30","24044.670000","24044.670000","1.00000","25281.790000","25281.790000000","0.000000","0.000000"
"2023-10-30","PM10017776","","IE00B9M1BB17","B9M1BB1","","Vanguard UK Short-Term Investment Grade Bond Index Fund GBP","2","Active","8","GBP","","","183.650000","2022-07-08","2022-09-05","","","111.6288000000","2023-10-30","20500.630000","20500.630000","1.00000","20225.430000","20225.430000000","0.000000","0.000000"
"2023-10-30","PM10017776","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","1741.000000","2022-07-08","2022-09-05","","","13.8675000000","2023-10-30","24143.320000","24143.320000","1.00000","25258.350000","25258.350000000","0.000000","0.000000"
"2023-10-30","PM10017776","","LU2530218457","BQPB2Z8","","Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP","2","Active","8","GBP","","","720.229000","2022-11-29","2022-11-29","","","10.7121000000","2023-10-30","7715.170000","7715.170000","1.00000","8427.260000","8427.260000000","0.000000","0.000000"
"2023-10-30","PM10017776","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","7634.000000","2022-07-08","2022-09-06","","","2.3460000000","2023-10-30","17909.360000","17909.360000","1.00000","16854.530000","16854.530000000","0.000000","0.000000"
"2023-10-30","PM10017776","","LU1053186349","BMH4M80","KM5J","Fundsmith Equity Feeder I Acc GBP","2","Active","8","GBP","","","677.020000","2022-07-08","2022-09-07","","","36.1597000000","2023-10-30","24480.840000","24480.840000","1.00000","23596.340000","23596.340000000","0.000000","0.000000"
"2023-10-30","PM10017776","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","173.860000","2022-07-08","2022-09-06","","","138.8204000000","2023-10-30","24135.310000","24135.310000","1.00000","25281.790000","25281.790000000","0.000000","0.000000"
"2023-10-30","PM10017776","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","1139.150000","2022-07-11","2022-09-08","","","17.1070000000","2023-10-30","19487.440000","19487.440000","1.00000","18539.980000","18539.980000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US8085248396","B40TBX4","","Schwab U.S. Aggregate Bond ETF","2","Active","16","USD","","","709.000000","2022-03-03","2022-03-07","","","43.4200000000","2023-10-30","30784.780000","30784.780000","1.00000","36793.170000","36793.170000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US8085246077","B59L3H6","","Schwab US Small Cap ETF","2","Active","16","USD","","","704.000000","2022-03-15","2022-03-15","","","38.4100000000","2023-10-30","27040.640000","27040.640000","1.00000","33463.330000","33463.330000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US8085244098","B4YWPP9","","Schwab US Large-Cap Value ETF","2","Active","16","USD","","","522.000000","2022-03-03","2022-03-07","","","61.7800000000","2023-10-30","32249.160000","32249.160000","1.00000","36817.630000","36817.630000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US78463X8891","B1VZ3X4","","SPDR Portfolio Developed World ex-US ETF","2","Active","16","USD","","","1388.000000","2022-03-03","2022-03-07","","","29.8200000000","2023-10-30","41390.160000","41390.160000","1.00000","46859.260000","46859.260000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US78468R8613","BB9H581","","SPDR Barclays 1-10 Year TIPS ETF","2","Active","16","USD","","","1111.000000","2022-03-03","2022-03-07","","","18.0700000000","2023-10-30","20075.770000","20075.770000","1.00000","23447.580000","23447.580000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US9220428588","B06HMH5","","Vanguard MSCI Emerging Markets ETF","2","Active","16","USD","","","709.000000","2022-03-03","2022-03-07","","","38.1200000000","2023-10-30","27027.080000","27027.080000","1.00000","33484.210000","33484.210000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US46434V4564","BVCY437","","iShares MSCI International Quality Factor ETF","2","Active","16","USD","","","742.000000","2022-03-03","2022-03-07","","","32.8600000000","2023-10-30","24382.120000","24382.120000","1.00000","26771.590000","26771.590000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US46432F3964","B94W3K5","","iShares MSCI USA Momentum Index Fund ETF USD","2","Active","16","USD","","","288.000000","2022-03-03","2022-03-07","","","136.8500000000","2023-10-30","39412.800000","39412.800000","1.00000","46844.400000","46844.400000000","0.000000","0.000000"
"2023-10-30","PM10017938","","US9219464065","B1HLJ94","HVB1","Vanguard High Dividend Yield ETF USD","2","Active","16","USD","","","362.000000","2022-03-03","2022-03-07","","","99.8100000000","2023-10-30","36131.220000","36131.220000","1.00000","40170.410000","40170.410000000","0.000000","0.000000"
"2023-10-30","PM10018122","","IE00B4L5Y983","B4L60Z9","","iShares Core MSCI World UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","108.000000","2023-04-18","2023-04-20","","","64.6100000000","2023-10-30","6977.880000","6977.880000","1.00000","7012.620000","7012.620000000","0.000000","0.000000"
"2023-10-30","PM10018122","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","1287.000000","2022-03-07","2023-04-13","","","13.8675000000","2023-10-30","17847.470000","17847.470000","1.00000","19524.600000","19524.600000000","0.000000","0.000000"
"2023-10-30","PM10018122","","IE00B9M1BB17","B9M1BB1","","Vanguard UK Short-Term Investment Grade Bond Index Fund GBP","2","Active","8","GBP","","","115.860000","2023-04-11","2023-04-13","","","111.6288000000","2023-10-30","12933.310000","12933.310000","1.00000","12721.820000","12721.820000000","0.000000","0.000000"
"2023-10-30","PM10018122","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","128.750000","2022-03-07","2022-03-09","","","138.8204000000","2023-10-30","17873.130000","17873.130000","1.00000","20312.810000","20312.810000000","0.000000","0.000000"
"2023-10-30","PM10018122","","IE00B579F325","B4PYKC6","","Invesco Physical Gold ETC GBP LN","2","Active","8","GBP","","","63.000000","2023-04-17","2023-04-19","","","158.9550000000","2023-10-30","10014.170000","10014.170000","1.00000","9889.550000","9889.550000000","0.000000","0.000000"
"2023-10-30","PM10018122","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","6019.500000","2022-03-07","2022-03-10","","","2.3460000000","2023-10-30","14121.750000","14121.750000","1.00000","12634.930000","12634.930000000","0.000000","0.000000"
"2023-10-30","PM10018122","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","3765.760000","2022-03-08","2023-04-17","","","9.5760000000","2023-10-30","36060.920000","36060.920000","1.00000","38653.820000","38653.820000000","0.000000","0.000000"
"2023-10-30","PM10018122","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","761.427000","2023-04-18","2023-04-21","","","25.2200000000","2023-10-30","19203.190000","19203.190000","1.00000","19789.490000","19789.490000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00BG47KJ78","BJLBN49","","Vanguard Global Aggregate Bond UCITS ETF H Acc USD","2","Active","16","USD","","","1208.000000","2023-06-21","2023-06-23","","","23.2150000000","2023-10-30","28043.720000","23075.550000","0.82284","29009.130000","23869.930000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00BZ163K21","BYM2WC7","","Vanguard USD Corporate Bond UCITS ETF","2","Active","16","USD","","","529.000000","2023-06-21","2023-06-23","","","44.0525000000","2023-10-30","23303.770000","19175.330000","0.82284","24843.850000","20442.570000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE0005042456","BD8BS01","","iShares Core FTSE 100 UCITS ETF GBP (Dist) USD LN","2","Active","16","USD","","","2216.000000","2023-06-21","2023-06-23","","","8.6875000000","2023-10-30","19251.500000","15840.940000","0.82284","20718.090000","17047.720000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00B4ND3602","B4ND360","NGL1","iShares Physical Gold ETC USD","2","Active","16","USD","","","275.000000","2023-06-21","2023-06-23","","","38.9275000000","2023-10-30","10705.060000","8808.580000","0.82284","10353.540000","8519.330000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE0031442068","B1CDG49","BW88","iShares S&P 500 UCITS ETF USD (Dist) USD LN","2","Active","16","USD","","","475.000000","2023-06-21","2023-06-23","","","41.3000000000","2023-10-30","19617.500000","16142.100000","0.82284","20720.640000","17049.810000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00BK5BQV03","BJGTN15","","Vanguard FTSE Developed World UCITS ETF","2","Active","16","USD","","","483.000000","2023-06-21","2023-06-29","","","80.6400000000","2023-10-30","38949.120000","32048.980000","0.82284","41399.600000","34065.330000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00B945VV12","BYXV9J9","","Vanguard FTSE Developed Europe UCITS ETF USD","2","Active","16","USD","","","537.000000","2023-06-21","2023-06-23","","","35.4175000000","2023-10-30","19019.200000","15649.800000","0.82284","20695.970000","17029.520000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00BP3QZB59","BP3QZB5","","iShares Edge MSCI World Value Factor UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","547.000000","2023-06-21","2023-06-23","","","35.7100000000","2023-10-30","19533.370000","16072.880000","0.82284","20704.100000","17036.210000000","0.000000","0.000000"
"2023-10-30","PM10018503","","IE00BYXYYK40","BYXYYK4","","iShares JPMorgan USD EM Bond UCITS ETF USD A","2","Active","16","USD","","","2459.000000","2023-06-21","2023-06-23","","","4.8373000000","2023-10-30","11894.920000","9787.640000","0.82284","12432.690000","10230.140000000","0.000000","0.000000"
"2023-10-30","PM10018567","","GB00BKPC9257","BKPC925","","IFSL Signia Balanced Fund A Acc GBP","2","Active","8","GBP","","","165338.645400","2023-07-26","2023-08-01","","","0.9600000000","2023-10-30","158725.100000","158725.100000","1.00000","166000.000000","166000.000000000","0.000000","0.000000"
"2023-10-30","PM10018567","","LU1521666724","BD09VK4","","Robeco Global Credits IH GBP","2","Active","8","GBP","","","945.043300","2023-07-17","2023-07-28","","","104.0300000000","2023-10-30","98312.850000","98312.850000","1.00000","102000.000000","102000.000000000","0.000000","0.000000"
"2023-10-30","PM10018567","","IE000D9DX847","BM90M42","","JPMorgan Global Research Enhanced Index Equity ESG UCITS ETF GBP Hedged Acc","2","Active","8","GBP","","","670.000000","2023-07-18","2023-07-31","","","27.5175000000","2023-10-30","18436.730000","18436.730000","1.00000","19955.460000","19955.460000000","0.000000","0.000000"
"2023-10-30","PM10018567","","GB00BNG2G466","BNG2G46","","IFSL Signia Growth Fund A Acc GBP","2","Active","8","GBP","","","154272.872700","2023-07-18","2023-07-31","","","0.9054000000","2023-10-30","139678.660000","139678.660000","1.00000","146000.000000","146000.000000000","0.000000","0.000000"
"2023-10-30","PM10018567","","GB00BYRJXL91","BYRJXL9","MUXT","Schroder Global Recovery Fund Z Acc GBP","2","Active","8","GBP","","","9617.730000","2023-07-17","2023-07-31","","","0.9808000000","2023-10-30","9433.070000","9433.070000","1.00000","10000.000000","10000.000000000","0.000000","0.000000"
"2023-10-30","PM10018567","","GB00BKPC9703","BKPC970","","IFSL Signia Sovereign A Acc GBP","2","Active","8","GBP","","","25678.213800","2023-07-18","2023-07-31","","","0.9774000000","2023-10-30","25097.890000","25097.890000","1.00000","25000.000000","25000.000000000","0.000000","0.000000"
"2023-10-31","QN10012521","47244","IE00B4468526","B446852","","Polar Capital Global Technology R EUR","","","6","EUR","217.078","-7.734","","","","64.90000","64.90000","","2023-10-30","13586.430000","14354.470000","1.05653","","","",""
"2023-10-31","QN10012521","47221","LU0260085492","7510632","","Jupiter European Growth L Acc EUR","","","6","EUR","214.772","-7.705","","","","40.87000","40.87000","","2023-10-30","8462.830000","8941.230000","1.05653","","","",""
"2023-10-31","QN10012521","47131","IE00BQXX3D17","BQXX3D1","","Guinness Global Innovators C Acc EUR","","","6","EUR","825.258","-29.785","","","","22.90760","22.90760","","2023-10-30","18222.380000","19252.490000","1.05653","","","",""
"2023-10-31","QN10012521","16052","LU0251130802","B3KR1J7","","Fidelity Funds European High Yield EUR","","","6","EUR","556.039","-19.962","","","","20.90000","20.90000","","2023-10-30","11204.010000","11837.370000","1.05653","","","",""
"2023-10-31","QN10012521","29022","LU0243957825","B11Y353","","Invesco Euro Corporate Bond A Acc EUR","","","6","EUR","321.421","-11.600","","","","17.06340","17.06340","","2023-10-30","5286.600000","5585.450000","1.05653","","","",""
"2023-10-31","QN10017940","47143","LU0792757196","B7W8SW8","","Templeton Shariah Global Equity A Acc USD","","","16","USD","571.518","383.517","","","","14.68000","14.68000","","2023-10-30","14019.910000","14019.910000","1.00000","","","",""
"2023-10-31","QN10017940","48307","LU0466842654","B99B2D3","","HSBC Islamic Global Equity Index AC USD","","","16","USD","352.544","200.394","","","","20.88000","20.88000","","2023-10-30","11545.350000","11545.350000","1.00000","","","",""
"2023-10-31","QN10017940","47141","LU0792756115","B7PXZP2","","Franklin Global Sukuk A Acc USD","","","16","USD","1085.982","703.289","","","","11.99000","11.99000","","2023-10-30","21453.360000","21453.360000","1.00000","","","",""
"2023-10-31","QN10021412","47917","LU0382932902","B3F1871","","T.Rowe Price Global Growth Equity A USD","","","16","USD","321.401","8.206","","","","49.86000","49.86000","","2023-10-30","16434.210000","16434.210000","1.00000","","","",""
"2023-10-31","QN10021412","47132","IE00BQXX3F31","BQXX3F3","","Guinness Global Innovators C Acc USD","","","16","USD","457.683","11.650","","","","19.34290","19.34290","","2023-10-30","9078.260000","9078.260000","1.00000","","","",""
"2023-10-31","QN10021412","47223","LU0240877869","B0WFY99","","Schroder ISF Global Smaller Companies A Acc USD","","","16","USD","3590.853","91.575","","","","2.19722","2.19722","","2023-10-30","8091.100000","8091.100000","1.00000","","","",""
"2023-10-31","QN10021412","48002","LU0853555463","B92QYN9","","Jupiter Dynamic Bond L USD Hdg Acc","","","16","USD","1523.016","38.829","","","","11.99000","11.99000","","2023-10-30","18726.520000","18726.520000","1.00000","","","",""
"2023-10-31","QN10021412","47195","LU0772969993","B81SJB2","","Fidelity Funds Global Dividend A Acc USD","","","16","USD","940.044","23.990","","","","21.63000","21.63000","","2023-10-30","20852.060000","20852.060000","1.00000","","","",""
"2023-10-31","QN10021412","47240","IE00B3K7XK29","B3K7XK2","","PIMCO Global Investment Grade Credit E Acc USD hgd","","","16","USD","1110.531","28.318","","","","16.38000","16.38000","","2023-10-30","18654.350000","18654.350000","1.00000","","","",""
