ExtractTime,DatabaseDate,PlanID,PlanNumber,PolicyId,FundCode,FundISINCode,FundDescription,UnitType,UnitsHeld,BidPrice,PriceDate,FundCurrencyISO,FundCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,L35,IM00B7KL6Z86,L35 Mellon Global Real Return (USD),I,1248.1054,1.037297,29/09/2023,USD,1294.66,1,,USD,1294.66
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,M87,GB0007578890,M87 Invesco Global Small Cap Equity,I,111.2538,13.651688,29/09/2023,USD,1518.8,1,,USD,1518.8
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,I,1246.6018,2.937984,29/09/2023,USD,3662.5,1,,USD,3662.5
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,1023.2961,0.901636,29/09/2023,USD,922.64,1,,USD,922.64
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,P74,IM00B1TRL619,P74 Invesco Euro Corporate Bond,I,433.9829,1.259599,29/09/2023,EUR,546.64,1.048826,02/10/2023,USD,573.33
03/10/2023 15:13:24,03/10/2023 06:50:10,350723,Q500180344,16440083,R34,IM00B28VRT65,R34 Schroder Global Climate Change Equity,I,1657.4223,1.487089,29/09/2023,USD,2464.73,1,,USD,2464.73
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,J30,GB0007605313,J30 JPMorgan India,A,366.8255,5.796613,29/09/2023,USD,2126.35,0.823576,02/10/2023,GBP,1751.21
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,J30,GB0007605313,J30 JPMorgan India,I,261.4697,5.796613,29/09/2023,USD,1515.64,0.823576,02/10/2023,GBP,1248.24
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,L29,IM00B44MPG06,L29 Pictet CH Precious Metals - Physical Gold,A,1336.6982,0.827477,29/09/2023,USD,1106.09,0.823576,02/10/2023,GBP,910.95
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,L29,IM00B44MPG06,L29 Pictet CH Precious Metals - Physical Gold,I,1140.5885,0.827477,29/09/2023,USD,943.81,0.823576,02/10/2023,GBP,777.3
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,L38,IM00BKXNSN44,L38 Schroder Frontier Markets Equity,A,1037.9225,1.015742,29/09/2023,USD,1054.26,0.823576,02/10/2023,GBP,868.26
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P33,GB0032874025,P33 abrdn SICAV I All China Sustainable Equity (USD),A,392.5093,2.754351,28/09/2023,USD,1081.11,0.823576,02/10/2023,GBP,890.38
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P33,GB0032874025,P33 abrdn SICAV I All China Sustainable Equity (USD),I,509.9687,2.754351,28/09/2023,USD,1404.63,0.823576,02/10/2023,GBP,1156.82
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P40,GB00B015Z539,P40 Value Partners High-Dividend Stocks Fund,A,509.0977,3.343876,29/09/2023,USD,1702.36,0.823576,02/10/2023,GBP,1402.02
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P52,GB00B06FNQ55,P52 Templeton Latin America,A,685.082,1.489625,29/09/2023,USD,1020.52,0.823576,02/10/2023,GBP,840.48
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P52,GB00B06FNQ55,P52 Templeton Latin America,I,472.9748,1.489625,29/09/2023,USD,704.56,0.823576,02/10/2023,GBP,580.26
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P67,GB00B1FH3L40,P67 Mellon Global Bond,A,577.2296,0.901636,29/09/2023,USD,520.45,0.823576,02/10/2023,GBP,428.63
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,652.986,0.901636,29/09/2023,USD,588.76,0.823576,02/10/2023,GBP,484.89
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P75,IM00B1TRL726,P75 Invesco Sterling Bond,A,502.1308,1.546433,29/09/2023,GBP,776.51,1,,GBP,776.51
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,P75,IM00B1TRL726,P75 Invesco Sterling Bond,I,2074.8386,1.546433,29/09/2023,GBP,3208.6,1,,GBP,3208.6
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,R11,GB00B1VZ1C91,R11 abrdn SICAV I Emerging Markets Smaller Companies (USD),A,245.0401,1.580631,29/09/2023,USD,387.32,0.823576,02/10/2023,GBP,318.99
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,R16,GB0005228837,R16 CT Select European Equity (GBP),A,233.3713,9.98145,29/09/2023,GBP,2329.38,1,,GBP,2329.38
03/10/2023 15:13:24,03/10/2023 06:50:10,353817,Q500200515,16459570,R16,GB0005228837,R16 CT Select European Equity (GBP),I,204.8573,9.98145,29/09/2023,GBP,2044.77,1,,GBP,2044.77
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,757.1419,3.56166,29/09/2023,USD,2696.68,0.951065,02/10/2023,EUR,2564.72
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,949.6639,3.56166,29/09/2023,USD,3382.38,0.951065,02/10/2023,EUR,3216.86
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,5078.026,0.515345,29/09/2023,USD,2616.94,0.951065,02/10/2023,EUR,2488.88
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,6287.0396,0.515345,29/09/2023,USD,3239.99,0.951065,02/10/2023,EUR,3081.44
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,1978.1401,1.379711,29/09/2023,USD,2729.26,0.951065,02/10/2023,EUR,2595.7
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,2449.5605,1.379711,29/09/2023,USD,3379.69,0.951065,02/10/2023,EUR,3214.3
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,2888.9186,0.937202,29/09/2023,GBP,2707.5,1.153357,02/10/2023,EUR,3122.71
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,3575.1968,0.937202,29/09/2023,GBP,3350.68,1.153357,02/10/2023,EUR,3864.53
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,M87,GB0007578890,M87 Invesco Global Small Cap Equity,A,144.0406,13.651688,29/09/2023,USD,1966.4,0.951065,02/10/2023,EUR,1870.17
03/10/2023 15:13:24,03/10/2023 06:50:10,890972,Q500201360,16468844,M87,GB0007578890,M87 Invesco Global Small Cap Equity,I,180.6657,13.651688,29/09/2023,USD,2466.39,0.951065,02/10/2023,EUR,2345.7
03/10/2023 15:13:24,03/10/2023 06:50:10,892069,Q500205736,16507814,S261,IM00B5P4W160,S261 Harmony Portfolios Asian Growth,I,4736.5356,1.294766,28/09/2023,USD,6132.71,0.951065,02/10/2023,EUR,5832.61
03/10/2023 15:13:24,03/10/2023 06:50:10,892069,Q500205736,16507814,S262,IM00B5P4W830,S262 Harmony Portfolios Europe Growth,I,6252.5477,1.203809,28/09/2023,EUR,7526.87,1,,EUR,7526.87
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,J60,GB0007483885,J60 Templeton Emerging Markets,A,7693.0234,1.441992,29/09/2023,USD,11093.28,0.951065,02/10/2023,EUR,10550.43
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,J60,GB0007483885,J60 Templeton Emerging Markets,I,1053.981,1.441992,29/09/2023,USD,1519.83,0.951065,02/10/2023,EUR,1445.46
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,A,5081.6337,1.550345,29/09/2023,EUR,7878.29,1,,EUR,7878.29
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,I,1225.8949,1.550345,29/09/2023,EUR,1900.56,1,,EUR,1900.56
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,P14,GB0030502735,P14 Canaccord Genuity Affinity (GBP),A,4177.7237,1.587134,29/09/2023,GBP,6630.61,1.153357,02/10/2023,EUR,7647.46
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,P14,GB0030502735,P14 Canaccord Genuity Affinity (GBP),I,865.0306,1.587134,29/09/2023,GBP,1372.92,1.153357,02/10/2023,EUR,1583.47
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,P67,GB00B1FH3L40,P67 Mellon Global Bond,A,6545.2215,0.901636,29/09/2023,USD,5901.41,0.951065,02/10/2023,EUR,5612.62
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,1293.8704,0.901636,29/09/2023,USD,1166.6,0.951065,02/10/2023,EUR,1109.51
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,R12,GB00B1VZ1J60,R12 DWS Invest Global Agribusiness,A,8765.8546,1.010735,29/09/2023,USD,8859.96,0.951065,02/10/2023,EUR,8426.4
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,R12,GB00B1VZ1J60,R12 DWS Invest Global Agribusiness,I,1674.5976,1.010735,29/09/2023,USD,1692.57,0.951065,02/10/2023,EUR,1609.74
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,R33,IM00B28VR184,R33 Schroder Global Equity Yield (EUR),A,8652.3843,1.666329,29/09/2023,EUR,14417.72,1,,EUR,14417.72
03/10/2023 15:13:24,03/10/2023 06:50:10,364560,Q500209287,16522586,R33,IM00B28VR184,R33 Schroder Global Equity Yield (EUR),I,2138.9354,1.666329,29/09/2023,EUR,3564.17,1,,EUR,3564.17
03/10/2023 15:13:24,03/10/2023 06:50:10,365145,Q500209744,16528720,J60,GB0007483885,J60 Templeton Emerging Markets,I,767.9857,1.441992,29/09/2023,USD,1107.43,0.823576,02/10/2023,GBP,912.05
03/10/2023 15:13:24,03/10/2023 06:50:10,365145,Q500209744,16528720,L83,IM00BKWGF776,L83 BlackRock United Kingdom (GBP),I,1116.1276,0.945229,29/09/2023,GBP,1055,1,,GBP,1055
03/10/2023 15:13:24,03/10/2023 06:50:10,365145,Q500209744,16528720,P75,IM00B1TRL726,P75 Invesco Sterling Bond,I,333.8574,1.546433,29/09/2023,GBP,516.29,1,,GBP,516.29
03/10/2023 15:13:24,03/10/2023 06:50:10,365145,Q500209744,16528720,R33,IM00B28VR184,R33 Schroder Global Equity Yield (EUR),I,1176.2941,1.666329,29/09/2023,EUR,1960.09,0.864868,02/10/2023,GBP,1695.22
03/10/2023 15:13:24,03/10/2023 06:50:10,365145,Q500209744,16528720,R91,IM00B40KPD54,R91 Fidelity Multi Asset Open Strategic (GBP),I,711.8876,1.397698,29/09/2023,GBP,995,1,,GBP,995
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,J87,GB0008011735,J87 Fidelity Euro Bond Fund,A,92.965,1.213174,29/09/2023,EUR,112.78,1,,EUR,112.78
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,J87,GB0008011735,J87 Fidelity Euro Bond Fund,I,2550.1071,1.213174,29/09/2023,EUR,3093.72,1,,EUR,3093.72
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,165.7799,0.515345,29/09/2023,USD,85.43,0.951065,02/10/2023,EUR,81.25
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,4936.4504,0.515345,29/09/2023,USD,2543.98,0.951065,02/10/2023,EUR,2419.49
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,88.5833,1.379711,29/09/2023,USD,122.22,0.951065,02/10/2023,EUR,116.24
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,2727.4423,1.379711,29/09/2023,USD,3763.08,0.951065,02/10/2023,EUR,3578.93
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,129.7851,0.937202,29/09/2023,GBP,121.63,1.153357,02/10/2023,EUR,140.28
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,4048.7674,0.937202,29/09/2023,GBP,3794.51,1.153357,02/10/2023,EUR,4376.42
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,P74,IM00B1TRL619,P74 Invesco Euro Corporate Bond,A,90.3143,1.259599,29/09/2023,EUR,113.76,1,,EUR,113.76
03/10/2023 15:13:24,03/10/2023 06:50:10,366658,Q500210507,16537871,P74,IM00B1TRL619,P74 Invesco Euro Corporate Bond,I,2618.732,1.259599,29/09/2023,EUR,3298.55,1,,EUR,3298.55
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,J76,IM0004232876,J76 Principal European Equity US Dollars,A,106.8081,1.981166,29/09/2023,USD,211.6,0.951065,02/10/2023,EUR,201.25
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,J76,IM0004232876,J76 Principal European Equity US Dollars,I,964.8341,1.981166,29/09/2023,USD,1911.5,0.951065,02/10/2023,EUR,1817.96
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,A,130.7997,1.550345,29/09/2023,EUR,202.78,1,,EUR,202.78
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,I,1181.7143,1.550345,29/09/2023,EUR,1832.06,1,,EUR,1832.06
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,R30,IM00B28VQ442,R30 FSSA Asian Equity Plus,A,123.4569,1.655856,29/09/2023,USD,204.43,0.951065,02/10/2023,EUR,194.43
03/10/2023 15:13:24,03/10/2023 06:50:10,372443,Q500213654,16581860,R30,IM00B28VQ442,R30 FSSA Asian Equity Plus,I,1115.2101,1.655856,29/09/2023,USD,1846.63,0.951065,02/10/2023,EUR,1756.27
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,A,19404.3901,1.550345,29/09/2023,EUR,30083.5,1,,EUR,30083.5
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,J84,GB0005609796,J84 Fidelity Sustainable Europe Equity,I,3930.0228,1.550345,29/09/2023,EUR,6092.89,1,,EUR,6092.89
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,P67,GB00B1FH3L40,P67 Mellon Global Bond,A,7669.8057,0.901636,29/09/2023,USD,6915.37,0.951065,02/10/2023,EUR,6576.97
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,1661.428,0.901636,29/09/2023,USD,1498,0.951065,02/10/2023,EUR,1424.7
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,P74,IM00B1TRL619,P74 Invesco Euro Corporate Bond,A,12126.8827,1.259599,29/09/2023,EUR,15275.01,1,,EUR,15275.01
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,P74,IM00B1TRL619,P74 Invesco Euro Corporate Bond,I,2539.528,1.259599,29/09/2023,EUR,3198.79,1,,EUR,3198.79
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,R16,GB0005228837,R16 CT Select European Equity (GBP),A,1129.5181,9.98145,29/09/2023,GBP,11274.23,1.153357,02/10/2023,EUR,13003.21
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,R16,GB0005228837,R16 CT Select European Equity (GBP),I,225.7787,9.98145,29/09/2023,GBP,2253.6,1.153357,02/10/2023,EUR,2599.21
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,R27,IM00B1WSJL22,R27 Fidelity Global Multi-Asset Growth & Income (EUR),A,15849.035,1.045353,29/09/2023,EUR,16567.84,1,,EUR,16567.84
03/10/2023 15:13:24,03/10/2023 06:50:10,373650,Q500214348,16591325,R27,IM00B1WSJL22,R27 Fidelity Global Multi-Asset Growth & Income (EUR),I,3321.0785,1.045353,29/09/2023,EUR,3471.7,1,,EUR,3471.7
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,1500.7733,3.56166,29/09/2023,USD,5345.24,1,,USD,5345.24
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,758.0159,3.56166,29/09/2023,USD,2699.79,1,,USD,2699.79
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,12312.3866,0.515345,29/09/2023,USD,6345.13,1,,USD,6345.13
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,6173.1023,0.515345,29/09/2023,USD,3181.28,1,,USD,3181.28
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L22,IM00B3PJ1Y35,L22 PIMCO Global Real Return,A,5705.0823,1.024911,29/09/2023,USD,5847.2,1,,USD,5847.2
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L22,IM00B3PJ1Y35,L22 PIMCO Global Real Return,I,2794.137,1.024911,29/09/2023,USD,2863.74,1,,USD,2863.74
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,4972.3574,1.379711,29/09/2023,USD,6860.42,1,,USD,6860.42
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,2494.4483,1.379711,29/09/2023,USD,3441.62,1,,USD,3441.62
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,7716.9091,0.937202,29/09/2023,GBP,7232.3,1.211184,02/10/2023,USD,8759.65
03/10/2023 15:13:24,03/10/2023 06:50:10,567501,Q500218763,16669799,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,3907.579,0.937202,29/09/2023,GBP,3662.19,1.211184,02/10/2023,USD,4435.59
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,L37,IM00BKS8M093,L37 Schroder Global Multi-Asset Income (GBP HDG),I,3587.7182,0.840429,29/09/2023,GBP,3015.22,1.211184,02/10/2023,USD,3651.99
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,M57,GB0007576183,M57 Barings Global Bond (USD),A,3.3754,4.254959,29/09/2023,USD,14.36,1,,USD,14.36
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,M57,GB0007576183,M57 Barings Global Bond (USD),I,1131.9989,4.254959,29/09/2023,USD,4816.61,1,,USD,4816.61
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,M65,GB0007577934,M65 Ninety One GS Sterling Money,A,4.4286,3.109939,29/09/2023,GBP,13.77,1.211184,02/10/2023,USD,16.68
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,M65,GB0007577934,M65 Ninety One GS Sterling Money,I,153.0297,3.109939,29/09/2023,GBP,475.91,1.211184,02/10/2023,USD,576.41
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,R32,IM00B28VQS83,R32 Schroder Global Equity Yield (USD),A,14.2,1.23896,29/09/2023,USD,17.59,1,,USD,17.59
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,R32,IM00B28VQS83,R32 Schroder Global Equity Yield (USD),I,8887.2614,1.23896,29/09/2023,USD,11010.96,1,,USD,11010.96
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,R51,IM00BDX8PF11,R51 FSSA China Growth,A,8.9095,1.591318,29/09/2023,USD,14.18,1,,USD,14.18
03/10/2023 15:13:24,03/10/2023 06:50:10,628185,Q500367363,17042033,R51,IM00BDX8PF11,R51 FSSA China Growth,I,5891.5119,1.591318,29/09/2023,USD,9375.27,1,,USD,9375.27
03/10/2023 15:13:24,03/10/2023 06:50:10,628187,Q500368190,16989661,J27,GB0007560351,J27 Barings Developed and Emerging Markets High Yield Bond F,I,1945.8401,2.76633,29/09/2023,USD,5382.84,1,,USD,5382.84
03/10/2023 15:13:24,03/10/2023 06:50:10,628187,Q500368190,16989661,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,4665.1152,1.379711,29/09/2023,USD,6436.51,1,,USD,6436.51
03/10/2023 15:13:24,03/10/2023 06:50:10,628187,Q500368190,16989661,M82,GB0033762815,M82 BlackRock GF World Gold,I,1076.0315,1.063473,29/09/2023,USD,1144.33,1,,USD,1144.33
03/10/2023 15:13:24,03/10/2023 06:50:10,628187,Q500368190,16989661,P58,GB00B0D9Q167,P58 Templeton BRIC,I,1511.302,1.333908,29/09/2023,USD,2015.94,1,,USD,2015.94
03/10/2023 15:13:24,03/10/2023 06:50:10,893118,Q500375049,17089756,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,23081.1851,1.379711,29/09/2023,USD,31845.36,1,,USD,31845.36
03/10/2023 15:13:24,03/10/2023 06:50:10,893118,Q500375049,17089756,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,I,11051.9141,2.937984,29/09/2023,USD,32470.35,1,,USD,32470.35
03/10/2023 15:13:24,03/10/2023 06:50:10,893118,Q500375049,17089756,R30,IM00B28VQ442,R30 FSSA Asian Equity Plus,I,16184.1116,1.655856,29/09/2023,USD,26798.56,1,,USD,26798.56
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,21217.8996,0.515345,29/09/2023,USD,10934.54,0.823576,02/10/2023,GBP,9005.42
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,5553.9868,0.515345,29/09/2023,USD,2862.22,0.823576,02/10/2023,GBP,2357.26
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,11351.0449,1.379711,29/09/2023,USD,15661.16,0.823576,02/10/2023,GBP,12898.16
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,2975.445,1.379711,29/09/2023,USD,4105.25,0.823576,02/10/2023,GBP,3380.99
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,17418.3076,0.937202,29/09/2023,GBP,16324.47,1,,GBP,16324.47
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,4573.8206,0.937202,29/09/2023,GBP,4286.59,1,,GBP,4286.59
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,P75,IM00B1TRL726,P75 Invesco Sterling Bond,A,8129.1059,1.546433,29/09/2023,GBP,12571.12,1,,GBP,12571.12
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,P75,IM00B1TRL726,P75 Invesco Sterling Bond,I,2107.2559,1.546433,29/09/2023,GBP,3258.73,1,,GBP,3258.73
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,R70,IM00BDX8PP19,R70 Mellon Global Bond (GBP),A,9256.7032,1.228524,29/09/2023,GBP,11372.08,1,,GBP,11372.08
03/10/2023 15:13:24,03/10/2023 06:50:10,881114,Q500397795,17485492,R70,IM00BDX8PP19,R70 Mellon Global Bond (GBP),I,2410.9303,1.228524,29/09/2023,GBP,2961.89,1,,GBP,2961.89
03/10/2023 15:13:24,03/10/2023 06:50:10,927863,Q500400580,17599175,S127,IM00BBFKN024,S127 GAM Star Global Balanced (GBP),A,35992.6638,1.084762,29/09/2023,GBP,39043.47,1,,GBP,39043.47
03/10/2023 15:13:24,03/10/2023 06:50:10,927863,Q500400580,17599175,S127,IM00BBFKN024,S127 GAM Star Global Balanced (GBP),I,8727.7469,1.084762,29/09/2023,GBP,9467.53,1,,GBP,9467.53
03/10/2023 15:13:24,03/10/2023 06:50:10,628298,Q500400939,17581752,J01,GB0007586224,J01 Invesco Bond,A,77.1217,2.865178,29/09/2023,USD,220.97,1,,USD,220.97
03/10/2023 15:13:24,03/10/2023 06:50:10,628298,Q500400939,17581752,J01,GB0007586224,J01 Invesco Bond,I,990.5859,2.865178,29/09/2023,USD,2838.2,1,,USD,2838.2
03/10/2023 15:13:24,03/10/2023 06:50:10,628298,Q500400939,17581752,P18,GB0030503253,P18 Canaccord Genuity Opportunity (USD),A,100.6811,3.388686,29/09/2023,USD,341.18,1,,USD,341.18
03/10/2023 15:13:24,03/10/2023 06:50:10,628298,Q500400939,17581752,P18,GB0030503253,P18 Canaccord Genuity Opportunity (USD),I,1292.7387,3.388686,29/09/2023,USD,4380.69,1,,USD,4380.69
03/10/2023 15:13:24,03/10/2023 06:50:10,628321,Q500402857,17647640,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,12114.2377,1.379711,29/09/2023,USD,16714.15,1,,USD,16714.15
03/10/2023 15:13:24,03/10/2023 06:50:10,628321,Q500402857,17647640,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,3337.0616,1.379711,29/09/2023,USD,4604.18,1,,USD,4604.18
03/10/2023 15:13:24,03/10/2023 06:50:10,628321,Q500402857,17647640,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,A,6541.6898,2.937984,29/09/2023,USD,19219.38,1,,USD,19219.38
