ExtractTime,DatabaseDate,PlanID,PlanNumber,InvestmentDescription,InvestmentCategory,FundCode,FundISINCode,UnitsHeld,UnitPrice,PriceDate,InvestmentCurrencyISO,InvestmentCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue,BookCost,InterestAccruedValue,InterestAccruedDays
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Lazard Rathmore - Alternative Fd C Hdg Acc (GBP),Collective Funds,BGHHDH3,IE00BGHHDH35,158.077,101.5725,02/10/2023,GBP,16056.28,1,,GBP,16056,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Pictet Asset Mgt - Water I DY Dis (GBP),Collective Funds,B516BZ3,LU0448836600,32.372,419.35,02/10/2023,GBP,13575.2,1,,GBP,13575,12459.45,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Rivian Automotive (RIVN) - Com USD0.001 Cl A (USD),USA & Canadian Equities,BL98841,US76954A1034,729,23.65,02/10/2023,USD,17240.85,0.825014437752661,02/10/2023,GBP,14224,18266.64,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Schroder GAIA - Helix C Hedged Acc (GBP),Collective Funds,BZ1MKF4,LU1809996801,141.19,109.45,02/10/2023,GBP,15453.25,1,,GBP,15453,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Tesla Motors Inc - Com USD0.001 (TSLA) USD,USA & Canadian Equities,B616C79,US88160R1014,90,251.62,02/10/2023,USD,22645.8,0.825014437752661,02/10/2023,GBP,18683,18686.36,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,Vanguard Investments - Dev Wld Ex UK Eq Ind ACC GBP,Collective Funds,B59G4Q7,GB00B59G4Q73,2.922,551.3733,02/10/2023,GBP,1611.11,1,,GBP,1611,931.97,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,VT Gravis Funds ICVC - Clean Energy Inc C (GBP),Collective Funds,BFN4H79,GB00BFN4H792,10494.17,1.422593,02/10/2023,GBP,14928.93,1,,GBP,14929,19000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944070,774573,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,590,37.97,02/10/2023,GBP,22402.3,1,,GBP,22402,24977.05,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,9570.805,0.9767,02/10/2023,GBP,9347.81,1,,GBP,9348,11194.97,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Canaccord Gen Inv - Genuity Opp A (GBP),Collective Funds,BSJCJC7,IE00BSJCJC74,6186.913,1.1363,02/10/2023,GBP,7030.19,1,,GBP,7030,8566.4,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,3264.44,6.1479,02/10/2023,GBP,20069.45,1,,GBP,20069,19761.37,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,855.87,19.0173,02/10/2023,GBP,16276.34,1,,GBP,16276,14392.71,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,6976.39,0.9426,02/10/2023,GBP,6575.95,1,,GBP,6576,9024.05,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944071,774903,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,153.056,216.6204,02/10/2023,GBP,33155.05,1,,GBP,33155,34582.4,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,1382.408,12.88,02/10/2023,GBP,17805.42,1,,GBP,17805,20984.95,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,BNY Mellon Global High Yield - Bond B Dis (GBP),Collective Funds,B87TSP6,GB00B87TSP65,26534.369,0.7176,02/10/2023,GBP,19041.06,1,,GBP,19041,24937,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,3612.83,6.2276,02/10/2023,GBP,22499.26,1,,GBP,22499,19262.26,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,5334.941,4.0287,02/10/2023,GBP,21492.88,1,,GBP,21493,21274.26,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,Liontrust Funds - UK Growth Inc (GBP),Collective Funds,B56BDS0,GB00B56BDS09,2081.86,4.8461,02/10/2023,GBP,10088.9,1,,GBP,10089,8466.33,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,Schroder UT - Managed Balanced Inst Acc  (GBP),Collective Funds,0289984,GB0002899846,1585,12.37,02/10/2023,GBP,19606.45,1,,GBP,19606,17688.51,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944073,775908,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,303.501,150.0794,02/10/2023,GBP,45549.25,1,,GBP,45549,51768.98,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,BBVA (IDAD) 6y Quarterly Mem - Income A/C 17/07/24 (GBP),Structured Investments,5HBFVS3,XS1838127188,74000,97.05,28/09/2023,GBP,71817,1,,GBP,71817,74000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,First Sentier IN.G - FSSA Asian Eqty Plus III (USD),Collective Funds,B97MK23,IE00B97MK230,845.713,15.5462,29/09/2023,USD,13147.62,0.825014437752661,02/10/2023,GBP,10847,11332.47,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,ISHARES (IS15.L) - MKT IBOX STG CORP BD 1-5 (GBP),Exchange Traded Funds,B5L65R3,IE00B5L65R35,241,96.34,02/10/2023,GBP,23217.94,1,,GBP,23218,25918.97,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,Ishares VI Plc Edge MSCI - World Min Vol UCITS (MVOL) USD,Exchange Traded Funds,B8FHGS1,IE00B8FHGS14,371,55.35,02/10/2023,USD,20534.85,0.825014437752661,02/10/2023,GBP,16942,15258.61,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,iShares VII Plc (CNDX) - Nasdaq 100 Ucits ETF USD,Exchange Traded Funds,B542V81,IE00B53SZB19,20,846.05,02/10/2023,USD,16921,0.825014437752661,02/10/2023,GBP,13960,8397.86,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,Royal London AM Ethical - Bond M Acc (GBP),Collective Funds,BJ4KSX7,GB00BJ4KSX76,16951.004,1.324,02/10/2023,GBP,22443.13,1,,GBP,22443,26000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944075,777215,UBAM Sicav - Glbl High Yld Sol R Cap (USD),Collective Funds,4GFMWV4,LU0569864480,98.754,194.09,28/09/2023,USD,19167.16,0.825014437752661,02/10/2023,GBP,15813,14069.2,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944076,777868,VAM Finance SA US - Mid Cap Growth B (USD),Collective Funds,B06FP25,LU0214333063,47.837,297.75,02/10/2023,USD,14243.47,1,02/10/2023,USD,14243,20000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944078,778451,Coral Portfolio SICAV SIF - Student Portfolio Cl A (GBP),Alternative Investment Funds,B3KTXV9,LU0407011179,20997,2.5911,26/09/2023,GBP,54405.33,1,,GBP,54405,35000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944078,778451,Emirates MENA - Top Compaies B Acc  (GBP),Collective Funds,BMM1ST9,LU1060354237,1600,10.5149,02/10/2023,GBP,16823.84,1,,GBP,16824,16000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944078,778451,Ninety One Fd Mgrs - Global Gold A Acc (GBP),Collective Funds,B12B5S0,GB00B12B5S05,9093.862,1.7213,02/10/2023,GBP,15653.26,1,,GBP,15653,14000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944078,778451,Sprott Physical Gold Trust - Units (PHYS) USD,USA & Canadian Equities,B61HGS1,CA85207H1047,1674,14.07,02/10/2023,USD,23553.18,0.825014437752661,02/10/2023,GBP,19432,13910.6,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944079,778833,Kensington Investment Funds - Multi Asset Cautious A2 (GBP),Collective Funds,777772610,LU2145273327,225.257,87.296,02/10/2023,GBP,19664.04,1,,GBP,19664,23750,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944079,778833,Kensington Multi Asset - Growth A2 GBP,Collective Funds,777772623,LU2145273756,151.902,94.522,28/09/2023,GBP,14358.08,1,,GBP,14358,16629.43,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944080,779284,CT FTSE - All Share Tracker 1 Acc GBP,Collective Funds,3313802,GB0033138024,1767.88,8.072,02/10/2023,GBP,14270.33,1,,GBP,14270,11415.18,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944080,779284,GAM Star Fund (Ire) Balanced - C Accum (GBP),Collective Funds,B5KRCY3,IE00B5KRCY30,701.51,14.3028,02/10/2023,GBP,10033.56,1,,GBP,10034,9049.01,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944080,779284,Schroders Intl Selection - US Smlr Cos Impact A1 Acc USD,Collective Funds,B01FCY1,LU0133716109,106.17,168.4171,02/10/2023,USD,17880.84,0.825014437752661,02/10/2023,GBP,14752,11427.48,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944080,779284,Vanguard Investment Series - Inv Shs US500Stk Idx Fd (USD),Collective Funds,0263966,IE0002639668,602.97,50.0672,02/10/2023,USD,30189.02,0.825014437752661,02/10/2023,GBP,24906,14233.32,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,BlackRock Lux SA - World Technology Fund D2 (GBP),Collective Funds,B8KMZ39,LU0827890491,334.45,56.37,02/10/2023,GBP,18852.95,1,,GBP,18853,21982.64,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,11655.23,6.2276,02/10/2023,GBP,72584.11,1,,GBP,72584,73307.32,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,13211.957,4.0287,02/10/2023,GBP,53227.01,1,,GBP,53227,50223.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,Schroder GAIA - Helix C Hedged Acc (GBP),Collective Funds,BZ1MKF4,LU1809996801,672.29,109.45,02/10/2023,GBP,73582.14,1,,GBP,73582,73111,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,T Bailey Fund Services - TB Evenlode Income B Acc (GBP),Collective Funds,BD0B7C4,GB00BD0B7C49,15783.332,3.872,02/10/2023,GBP,61113.06,1,,GBP,61113,61048.35,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944085,780878,Wisdomtree Issuer (GGRG) Gbl - Qty Div Gth UCT ETF (GBP),Exchange Traded Funds,BYZK6Q0,IE00BZ56SW52,2718,26.74,02/10/2023,GBP,72679.32,1,,GBP,72679,73104.89,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,1001.265,11.3796,02/10/2023,GBP,11394,1,,GBP,11394,13466.72,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,216,40.63,02/10/2023,GBP,8776.08,1,,GBP,8776,10081.28,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,652,31.6,02/10/2023,GBP,20603.2,1,,GBP,20603,18507.46,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,8564.63,2.367,02/10/2023,GBP,20272.48,1,,GBP,20272,18516.74,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,577.94,37.0083,02/10/2023,GBP,21388.58,1,,GBP,21389,20200,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,Invesco Physical (SGLP) - Secured Gold Lkd Nts (GBP),Exchange Traded Funds,B4PYKC6,IE00B579F325,60,145.67,02/10/2023,GBP,8740.2,1,,GBP,8740,8368.22,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,1980,9.604,02/10/2023,GBP,19015.92,1,,GBP,19016,21883,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1091,13.8781,02/10/2023,GBP,15141.01,1,,GBP,15141,16822.25,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,96.08,139.9005,02/10/2023,GBP,13441.64,1,,GBP,13442,15150,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944086,781319,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,532,37.97,02/10/2023,GBP,20200.04,1,,GBP,20200,20182.44,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,109,40.63,02/10/2023,GBP,4428.67,1,,GBP,4429,4595.29,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,BBVA (IDAD) 6y Qrtly Mem - Inc A/C 26/09/24 (GBP),Structured Investments,5H7RTR8,XS1867120567,54000,96.28,28/09/2023,GBP,51991.2,1,,GBP,51991,54000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,278,31.6,02/10/2023,GBP,8784.8,1,,GBP,8785,8393.91,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,3505.1,2.367,02/10/2023,GBP,8296.57,1,,GBP,8297,8405.23,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,Invesco Physical (SGLP) - Secured Gold Lkd Nts (GBP),Exchange Traded Funds,B4PYKC6,IE00B579F325,24,145.67,02/10/2023,GBP,3496.08,1,,GBP,3496,3760.64,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,IShares III Plc (SWDA) - MSCI World Acc (GBP),Exchange Traded Funds,B4L60Z9,IE00B4L5Y983,95,66.6675,02/10/2023,GBP,6333.41,1,,GBP,6333,6071.11,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,1019.61,9.604,02/10/2023,GBP,9792.33,1,,GBP,9792,9967.27,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,10908.957,4.0287,02/10/2023,GBP,43948.92,1,,GBP,43949,40260,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,358.47,26.15,02/10/2023,GBP,9373.99,1,,GBP,9374,9223.44,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,532,13.8781,02/10/2023,GBP,7383.15,1,,GBP,7383,7649.92,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,148.345,216.6204,02/10/2023,GBP,32134.55,1,,GBP,32135,33000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,47.95,139.9005,02/10/2023,GBP,6708.23,1,,GBP,6708,6917.58,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944087,781527,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,243,37.97,02/10/2023,GBP,9226.71,1,,GBP,9227,9197.66,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,1103.68,6.1479,02/10/2023,GBP,6785.31,1,,GBP,6785,6000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,835.45,37.0083,02/10/2023,GBP,30918.58,1,,GBP,30919,17250,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,Investec (Mariana) 6y Gbl Indx - Income Buildr 09/02/24 (GBP),Structured Investments,0CPQ784,XS1744628527,40500,55.3502,28/09/2023,GBP,22416.83,1,,GBP,22417,40500,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,ISHARES (IS15.L) - MKT IBOX STG CORP BD 1-5 (GBP),Exchange Traded Funds,B5L65R3,IE00B5L65R35,190,96.34,02/10/2023,GBP,18304.6,1,,GBP,18305,20526.91,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,6505.015,4.0287,02/10/2023,GBP,26206.75,1,,GBP,26207,17250,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944088,781541,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,219.173,216.6204,02/10/2023,GBP,47477.34,1,,GBP,47477,44500,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,BBVA (CS) 6Y Prime Income - 7.8% Note 2 07/02/29 (GBP),Structured Investments,BNNDV69,XS2442514399,22000,100.14,28/09/2023,GBP,22030.8,1,,GBP,22031,22000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,HSBC ETFS PLC (HMEF) - MSCI Emerging Mkt Ucits (GBP),U.K. Equities,B5ZPRQ9,IE00B5SSQT16,1710,7.84,02/10/2023,GBP,13406.4,1,,GBP,13406,16625.94,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,Invesco Markets PLC (SPXP) - S&P 500 UCITS ETF (GBP),Exchange Traded Funds,BNLPV90,IE00B3YCGJ38,76,685.97,02/10/2023,GBP,52133.72,1,,GBP,52134,42684.56,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,iShares III Plc (WLDS) - MSCI World Sm Cap (GBP),Exchange Traded Funds,BYZQ0X3,IE00BF4RFH31,4544,5.064,02/10/2023,GBP,23010.82,1,,GBP,23011,23756.85,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,Ishares Physical M Ishs - Phys Gold ETC USD (SGLN) GBP,Exchange Traded Funds,B4R1D93,IE00B4ND3602,482,29.39,02/10/2023,GBP,14165.98,1,,GBP,14166,11835.46,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,iShares Trust (ACWX) - MSCI ACWI Ex US (USD),Exchange Traded Funds,B2QKQP4,US4642882405,870,46.4,02/10/2023,USD,40368,0.825014437752661,02/10/2023,GBP,33304,35607.07,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,Morgan Stanley (CS) 6y Clsscs - 12% Note 25 13/02/29 (USD),Structured Investments,3PR23W4,XS2534586073,25000,101.82,28/09/2023,USD,25455,0.825014437752661,02/10/2023,GBP,21001,20230.63,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944089,781623,Vanguard Fds Plc (VWRL.L) - FTSE All World ETF Inc (GBP),Exchange Traded Funds,B7NLLH2,IE00B3RBWM25,570,88.2098,02/10/2023,GBP,50279.59,1,,GBP,50280,47444.83,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,Blackrock ishares - Developed World Tobacco (GBP),Collective Funds,BYZ8K06,IE00BYZ8K068,1289.59,15.509,02/10/2023,GBP,20000.25,1,,GBP,20000,18200,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,Invesco Management - Sterling Bond Fund C Acc (GBP),Collective Funds,BFLV556,LU1775981431,3215.434,5.0844,02/10/2023,GBP,16348.55,1,,GBP,16349,18200,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,JO Hambro Capital - Gbl Opps A Dis NAV (GBP),Collective Funds,B89PQM5,IE00B89PQM59,12771.74,2.494,02/10/2023,GBP,31852.72,1,,GBP,31853,26118.6,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,8627.943,4.0287,02/10/2023,GBP,34759.39,1,,GBP,34759,35312.4,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,167.328,216.6204,02/10/2023,GBP,36246.66,1,,GBP,36247,34324.81,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944090,781678,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,188.585,180.2562,02/10/2023,GBP,33993.62,1,,GBP,33994,35024.81,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,1849.55,11.3796,02/10/2023,GBP,21047.14,1,,GBP,21047,23695.69,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,404,40.63,02/10/2023,GBP,16414.52,1,,GBP,16415,18947.81,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,2020.81,17.767,02/10/2023,GBP,35903.73,1,,GBP,35904,33173.97,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,983,31.6,02/10/2023,GBP,31062.8,1,,GBP,31063,28428.37,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,12202.84,2.367,02/10/2023,GBP,28884.12,1,,GBP,28884,26065.26,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,839.77,37.0083,02/10/2023,GBP,31078.46,1,,GBP,31078,28434.83,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1425,13.8781,02/10/2023,GBP,19776.29,1,,GBP,19776,21320.91,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,120.81,139.9005,02/10/2023,GBP,16901.38,1,,GBP,16901,18956.55,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944094,782053,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,827,37.97,02/10/2023,GBP,31401.19,1,,GBP,31401,30773.7,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944095,782189,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,5749.209,12.88,02/10/2023,GBP,74049.81,1,,GBP,74050,87387.98,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944095,782189,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,8136.54,6.2276,02/10/2023,GBP,50671.12,1,,GBP,50671,43693.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944095,782189,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,10702.753,4.0287,02/10/2023,GBP,43118.18,1,,GBP,43118,43693.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944095,782189,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,477.974,180.2316,02/10/2023,GBP,86146.02,1,,GBP,86146,87387.98,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944095,782189,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,506.597,150.0794,02/10/2023,GBP,76029.77,1,,GBP,76030,87387.98,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944096,782190,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,2265.026,12.88,02/10/2023,GBP,29173.53,1,,GBP,29174,34383.09,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944096,782190,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,3203.38,6.2276,02/10/2023,GBP,19949.37,1,,GBP,19949,17191.54,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944096,782190,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,4260.71,4.0287,02/10/2023,GBP,17165.12,1,,GBP,17165,17191.54,0,0
