ExtractTime,DatabaseDate,PlanID,PlanNumber,FirstPolicyNumber,PlanType,ProductName,PolicyCount,PlanStatus,PlanCurrencyISO,ValuationCurrencyISO,CommencementDate,Premium,PremiumStatus,PremiumFrequency,PremiumPaymentMethod,CCNumber,CCExpiryDate,IntermediaryID,IntermediaryReference,IntermediaryName,IntermediaryAddress1,IntermediaryAddress2,IntermediaryAddress3,IntermediaryAddress4,IntermediaryAddress5,IntermediaryPostCode,IntermediaryCountry,FundAdvisorReference,FundAdvisorName,TermInMonths
01/11/2023 14:29:30,01/11/2023 06:39:13,628278,Q500395209,17400717,Life,Premier Advance,1,Surrendered,USD,USD,18/05/2013,1079,Surrendered,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628279,Q500395532,17410228,Life,Premier Advance,1,Surrendered,USD,USD,23/05/2013,500,Surrendered,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628280,Q500395921,17417406,Life,International Protector Middle East,2,Lapsed,GBP,GBP,12/06/2013,82.38,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628281,Q500396084,17418754,Life,International Protector Middle East,1,Lapsed,GBP,GBP,05/08/2013,113.68,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,360
01/11/2023 14:29:30,01/11/2023 06:39:13,628285,Q500397539,17443514,Life,International Protector Middle East,1,Lapsed,USD,USD,01/07/2013,141.63,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,359
01/11/2023 14:29:30,01/11/2023 06:39:13,628287,Q500397748,17494709,Life,International Protector Middle East,1,Lapsed,USD,USD,01/10/2013,139.29,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,167
01/11/2023 14:29:30,01/11/2023 06:39:13,881114,Q500397795,17485492,Life,Premier Wealth Capital Redemption,1,In Force,GBP,GBP,26/07/2013,670,Premium Paying,Monthly,ROW CC,************8801,052027,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,0009327712,Skybound Wealth Management SA,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628289,Q500398190,17486153,Life,International Protector Middle East,2,Lapsed,USD,USD,12/08/2013,194.3,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628290,Q500399679,17526086,Life,International Protector Middle East,1,Lapsed,USD,USD,01/10/2013,82,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,311
01/11/2023 14:29:30,01/11/2023 06:39:13,628291,Q500400140,17546974,Life,International Protector Middle East,1,Lapsed,GBP,GBP,28/10/2013,115.46,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,927863,Q500400580,17599175,Life,Premier Advance,1,In Force,GBP,GBP,18/02/2014,600,Paid Up,Monthly,ROW CC,************6415,122020,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628292,Q500400589,17560039,Life,International Protector Middle East,1,Lapsed,USD,USD,21/11/2013,184.35,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,628293,Q500400591,17561135,Life,Premier Advance,1,Surrendered,USD,USD,01/11/2013,3000,Surrendered,Six Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,216
01/11/2023 14:29:30,01/11/2023 06:39:13,628297,Q500400924,17581145,Life,International Protector Middle East,1,Lapsed,GBP,GBP,14/01/2014,92.41,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,132
01/11/2023 14:29:30,01/11/2023 06:39:13,628298,Q500400939,17581752,Life,Premier Advance,1,In Force,USD,USD,01/11/2013,500,Paid Up,Monthly,ROW CC,************0000,082017,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628299,Q500400969,17581532,Life,Premier Advance,1,Surrendered,USD,USD,01/11/2013,550,Surrendered,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,180
01/11/2023 14:29:30,01/11/2023 06:39:13,628301,Q500401149,17583957,Life,International Protector Middle East,1,Lapsed,USD,USD,02/12/2013,79.06,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628302,Q500401150,17582893,Life,International Protector Middle East,2,Lapsed,GBP,GBP,23/01/2014,517.25,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628303,Q500401266,17594203,Life,Premier Advance,1,Surrendered,USD,USD,02/12/2013,500,Surrendered,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628304,Q500401390,17597105,Life,International Protector Middle East,1,Lapsed,USD,USD,21/11/2013,38.42,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,120
01/11/2023 14:29:30,01/11/2023 06:39:13,628306,Q500401481,17600182,Life,International Protector Middle East,1,Lapsed,USD,USD,01/01/2014,60.34,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,407
01/11/2023 14:29:30,01/11/2023 06:39:13,628307,Q500401482,17600273,Life,International Protector Middle East,1,Lapsed,USD,USD,02/11/2013,,Lapsed,,,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,408
01/11/2023 14:29:30,01/11/2023 06:39:13,628308,Q500401630,17608280,Life,International Protector Middle East,1,Lapsed,USD,USD,07/11/2013,98.08,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,628309,Q500401738,17614203,Life,International Protector Middle East,1,In Force,USD,USD,13/12/2013,261.91,Premium Paying,Monthly,ROW CC,************6324,052027,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,628310,Q500401739,17613713,Life,International Protector Middle East,1,Lapsed,USD,USD,21/02/2014,,Lapsed,,,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,204
01/11/2023 14:29:30,01/11/2023 06:39:13,628311,Q500401747,17613714,Life,International Protector Middle East,1,Lapsed,USD,USD,29/12/2013,65.37,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,420
01/11/2023 14:29:30,01/11/2023 06:39:13,628312,Q500401751,17624342,Life,International Protector Middle East,1,Lapsed,GBP,GBP,01/12/2013,86.58,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,335
01/11/2023 14:29:30,01/11/2023 06:39:13,628313,Q500401768,17616468,Life,International Protector Middle East,1,In Force,USD,USD,25/11/2013,128.63,Premium Paying,Monthly,ROW CC,************8032,062027,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,628314,Q500401821,17613940,Life,Premier Advance,1,Surrendered,USD,USD,20/11/2013,750,Surrendered,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,0009327712,Skybound Wealth Management SA,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628315,Q500401853,17616587,Life,International Protector Middle East,1,Lapsed,USD,USD,12/11/2013,122.13,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,420
01/11/2023 14:29:30,01/11/2023 06:39:13,628316,Q500402172,17626738,Life,International Protector Middle East,1,In Force,GBP,GBP,23/02/2014,90,Premium Paying,Monthly,ROW CC,************8899,092022,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628318,Q500402552,17639363,Life,International Protector Middle East,1,Lapsed,USD,USD,23/02/2014,516.61,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628319,Q500402561,17639382,Life,International Protector Middle East,1,Lapsed,USD,USD,01/01/2014,99.04,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,167
01/11/2023 14:29:30,01/11/2023 06:39:13,628320,Q500402767,17645297,Life,International Protector Middle East,1,Lapsed,USD,USD,16/12/2013,71.43,Lapsed,Monthly,Credit Card,XXXXXXXXXXXX5335,022021,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,408
01/11/2023 14:29:30,01/11/2023 06:39:13,628324,Q500403724,17688805,Life,International Protector Middle East,1,In Force,USD,USD,26/03/2014,213.99,Premium Paying,Monthly,ROW CC,************2003,082024,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628325,Q500403992,17706190,Life,International Protector Middle East,1,Lapsed,USD,USD,03/02/2014,142.32,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628326,Q500404400,17724989,Life,International Protector Middle East,1,Lapsed,USD,USD,01/05/2014,99.95,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,119
01/11/2023 14:29:30,01/11/2023 06:39:13,628327,Q500404716,17728862,Life,International Protector Middle East,1,In Force,USD,USD,16/04/2014,192.8,Premium Paying,Monthly,ROW CC,************3688,112023,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628328,Q500404859,17732108,Life,International Protector Middle East,1,Lapsed,USD,USD,25/02/2014,1123,Lapsed,Annual,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628329,Q500404940,17735666,Life,International Protector Middle East,1,Lapsed,GBP,GBP,27/02/2014,85.99,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,180
01/11/2023 14:29:30,01/11/2023 06:39:13,628330,Q500405034,17743833,Life,International Protector Middle East,1,Lapsed,EUR,EUR,23/03/2014,27.67,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628332,Q500405287,17752534,Life,International Protector Middle East,1,Lapsed,USD,USD,19/03/2014,135.47,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,360
01/11/2023 14:29:30,01/11/2023 06:39:13,595087,Q500405706,17765633,Life,International Protector Middle East,1,Lapsed,USD,USD,26/03/2014,40.67,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,180
01/11/2023 14:29:30,01/11/2023 06:39:13,628340,Q500405972,17767011,Life,International Protector Middle East,2,Lapsed,USD,USD,07/05/2014,126.27,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,168
01/11/2023 14:29:30,01/11/2023 06:39:13,628341,Q500405973,17768517,Life,International Protector Middle East,1,Lapsed,USD,USD,08/04/2014,61.21,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628342,Q500405974,17768622,Life,International Protector Middle East,2,Lapsed,USD,USD,07/05/2014,397.2,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,168
01/11/2023 14:29:30,01/11/2023 06:39:13,628343,Q500405991,17767559,Life,International Protector Middle East,1,Lapsed,GBP,GBP,01/04/2014,115.02,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,395
01/11/2023 14:29:30,01/11/2023 06:39:13,628344,Q500405992,17768617,Life,International Protector Middle East,2,Lapsed,USD,USD,28/04/2014,212.9,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628345,Q500405993,17768625,Life,International Protector Middle East,1,Lapsed,USD,USD,14/04/2014,128.46,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628346,Q500406029,17770722,Life,International Protector Middle East,1,Lapsed,USD,USD,17/04/2014,483.29,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628347,Q500406030,17770761,Life,International Protector Middle East,1,Lapsed,GBP,GBP,17/05/2014,37.7,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,408
01/11/2023 14:29:30,01/11/2023 06:39:13,628348,Q500406056,17774800,Life,International Protector Middle East,1,Lapsed,USD,USD,27/05/2014,115.67,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,204
01/11/2023 14:29:30,01/11/2023 06:39:13,628352,Q500406384,17790515,Life,International Protector Middle East,1,Lapsed,GBP,GBP,26/06/2014,250,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628353,Q500406419,17791977,Life,International Protector Middle East,1,Lapsed,USD,USD,13/07/2014,209.8,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,538035,Q500406440,17792191,Life,International Protector Middle East,4,Lapsed,EUR,EUR,04/05/2014,206.47,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,628355,Q500406705,17797534,Life,International Protector Middle East,1,Lapsed,GBP,GBP,12/05/2014,116.55,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,120
01/11/2023 14:29:30,01/11/2023 06:39:13,628361,Q500407143,17802777,Life,International Protector Middle East,1,Lapsed,USD,USD,15/05/2014,85.56,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,264
01/11/2023 14:29:30,01/11/2023 06:39:13,628364,Q500407291,17808848,Life,International Protector Middle East,1,Lapsed,USD,USD,03/06/2014,112.5,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,336
01/11/2023 14:29:30,01/11/2023 06:39:13,628365,Q500407345,17814587,Life,International Protector Middle East,1,In Force,GBP,GBP,01/07/2014,125.94,Premium Paying,Monthly,ROW CC,************3012,032024,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,348
01/11/2023 14:29:30,01/11/2023 06:39:13,628367,Q500407444,17814475,Life,International Protector Middle East,1,Lapsed,USD,USD,15/05/2014,61.28,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,540205,Q500407663,17823148,Life,International Protector Middle East,1,Lapsed,EUR,EUR,19/05/2014,45.12,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,336
01/11/2023 14:29:30,01/11/2023 06:39:13,628370,Q500407665,17823149,Life,International Protector Middle East,1,Lapsed,GBP,GBP,12/06/2014,174.87,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,156
01/11/2023 14:29:30,01/11/2023 06:39:13,540208,Q500407666,17823151,Life,International Protector Middle East,1,Lapsed,EUR,EUR,19/05/2014,115.31,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,628372,Q500407817,17828283,Life,International Protector Middle East,2,Lapsed,EUR,EUR,26/06/2014,295.48,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628373,Q500407899,17830903,Life,International Protector Middle East,1,Lapsed,USD,USD,01/06/2014,70.91,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,287
01/11/2023 14:29:30,01/11/2023 06:39:13,628374,Q500408200,17841202,Life,International Protector Middle East,1,Lapsed,GBP,GBP,08/06/2014,,Lapsed,,,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628375,Q500408241,17841285,Life,International Protector Middle East,2,Lapsed,GBP,GBP,09/06/2014,77.09,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628377,Q500408583,17847910,Life,International Protector Middle East,1,Lapsed,EUR,EUR,16/06/2014,75,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,628381,Q500408820,17861051,Life,International Protector Middle East,1,Lapsed,GBP,GBP,12/10/2014,195.88,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,156
01/11/2023 14:29:30,01/11/2023 06:39:13,628382,Q500408992,17952808,Life,International Protector Middle East,1,Lapsed,USD,USD,02/10/2014,164.64,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,628383,Q500408995,17868540,Life,International Protector Middle East,1,Lapsed,USD,USD,03/07/2014,70.65,Lapsed,Monthly,Regular Cash,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,628384,Q500409106,17872798,Life,International Protector Middle East,1,Lapsed,USD,USD,23/07/2014,121.18,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628385,Q500409586,17884674,Life,International Protector Middle East,1,In Force,USD,USD,13/07/2014,104.11,Premium Paying,Monthly,ROW CC,************5235,072025,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,180
01/11/2023 14:29:30,01/11/2023 06:39:13,544949,Q500409644,17885138,Life,International Protector Middle East,2,Lapsed,EUR,EUR,07/09/2014,134.8,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628386,Q500409669,17884868,Life,International Protector Middle East,2,Lapsed,EUR,EUR,10/09/2014,125.75,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628387,Q500409671,17885151,Life,International Protector Middle East,1,Lapsed,USD,USD,10/07/2014,51.32,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628388,Q500409795,17889858,Life,International Protector Middle East,1,Lapsed,USD,USD,02/10/2014,104.84,Lapsed,Monthly,Credit Card,XXXXXXXX,042016,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,336
01/11/2023 14:29:30,01/11/2023 06:39:13,628389,Q500409986,17900115,Life,International Protector Middle East,1,Lapsed,USD,USD,11/09/2014,259.86,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,348
01/11/2023 14:29:30,01/11/2023 06:39:13,628392,Q500410349,17906670,Life,International Protector Middle East,1,Lapsed,USD,USD,11/08/2014,110.55,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,628394,Q500410473,17931733,Life,International Protector Middle East,1,Lapsed,USD,USD,10/09/2014,511.92,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,180
01/11/2023 14:29:30,01/11/2023 06:39:13,628395,Q500410846,17924697,Life,International Protector Middle East,2,Lapsed,USD,USD,03/10/2014,500,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,628399,Q500411211,17934739,Life,International Protector Middle East,1,Lapsed,GBP,GBP,28/08/2014,231.98,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,192
01/11/2023 14:29:30,01/11/2023 06:39:13,551747,Q500411726,17956190,Life,International Protector Middle East,1,Lapsed,EUR,EUR,18/11/2014,56.24,Lapsed,Monthly,Credit Card,xxxxXXXXXXXX0016,102021,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,628403,Q500412005,17961629,Life,International Protector Middle East,1,Lapsed,USD,USD,04/12/2014,126.19,Lapsed,Monthly,CASH,,,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,348
01/11/2023 14:29:30,01/11/2023 06:39:13,628404,Q500412158,17971533,Life,International Protector Middle East,1,Lapsed,GBP,GBP,19/11/2014,113.94,Lapsed,Monthly,Credit Card,XXXXXXXX,052020,7072,0009327712,Skybound Wealth Management SA,20 Route De Pre- Bois,1216 Cointrin Meyrin,,,Geneva,,Switzerland,,,240
