ExtractTime,DatabaseDate,PlanID,PlanNumber,PolicyId,FundCode,FundISINCode,FundDescription,UnitType,UnitsHeld,BidPrice,PriceDate,FundCurrencyISO,FundCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue
01/11/2023 14:29:30,01/11/2023 06:39:13,486205,Q500029890,15240957,M57,GB0007576183,M57 Barings Global Bond (USD),A,320.3678,4.214532,30/10/2023,USD,1350.2,1,,USD,1350.2
01/11/2023 14:29:30,01/11/2023 06:39:13,486205,Q500029890,15240957,R08,GB00B1VZ1K75,R08 JPMorgan ASEAN,A,962.5602,1.202059,30/10/2023,USD,1157.05,1,,USD,1157.05
01/11/2023 14:29:30,01/11/2023 06:39:13,486205,Q500029890,15240957,R16,GB0005228837,R16 CT Select European Equity (GBP),A,166.9876,9.633353,30/10/2023,GBP,1608.65,1.211384,31/10/2023,USD,1948.69
01/11/2023 14:29:30,01/11/2023 06:39:13,198606,Q500030046,15236315,J37,GB0007495186,J37 Schroder Latin American,I,465.2618,3.123451,30/10/2023,USD,1453.22,0.945309,31/10/2023,EUR,1373.74
01/11/2023 14:29:30,01/11/2023 06:39:13,198606,Q500030046,15236315,M56,GB0007574147,M56 Barings Australia,I,218.9465,10.078473,30/10/2023,USD,2206.65,0.945309,31/10/2023,EUR,2085.97
01/11/2023 14:29:30,01/11/2023 06:39:13,198606,Q500030046,15236315,P41,GB00BO2W7688,P41 Ninety One Global Income Opportunities,I,2536.3626,1.308175,30/10/2023,GBP,3318.01,1.146565,31/10/2023,EUR,3804.31
01/11/2023 14:29:30,01/11/2023 06:39:13,198606,Q500030046,15236315,P63,GB00B1FH2066,P63 Janus Henderson Horizon European Growth (USD),I,2015.7371,1.833496,30/10/2023,USD,3695.85,0.945309,31/10/2023,EUR,3493.72
01/11/2023 14:29:30,01/11/2023 06:39:13,198606,Q500030046,15236315,P69,GB00B1FH3T26,P69 BlackRock Sustainable Energy,I,1655.1943,1.107645,30/10/2023,USD,1833.37,0.945309,31/10/2023,EUR,1733.1
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,J77,GB0002863834,J77 BlackRock GF US Flexible Equity,A,19491.3878,2.411428,30/10/2023,USD,47002.08,1,,USD,47002.08
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,J77,GB0002863834,J77 BlackRock GF US Flexible Equity,I,5555.0625,2.411428,30/10/2023,USD,13395.63,1,,USD,13395.63
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,J95,GB0003210027,J95 JPMorgan Pacific Technology,A,2056.2931,1.017226,30/10/2023,USD,2091.71,1,,USD,2091.71
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,L22,IM00B3PJ1Y35,L22 PIMCO Global Real Return,A,1863.4177,1.014833,30/10/2023,USD,1891.06,1,,USD,1891.06
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,P66,GB00B1FH3G96,P66 JPMorgan Asian Smaller Companies,A,849.9142,1.914889,30/10/2023,USD,1627.49,1,,USD,1627.49
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,P75,IM00B1TRL726,P75 Invesco Sterling Bond,A,954.5196,1.532345,30/10/2023,GBP,1462.65,1.211384,31/10/2023,USD,1771.83
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,P84,GB00B1SS5C98,P84 Schroder Global Cities (GBP),A,1429.922,1.217796,30/10/2023,GBP,1741.35,1.211384,31/10/2023,USD,2109.44
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,P90,IM00B1TRLD81,P90 Schroder Global Corporate Bond (USD),A,54875.0229,1.198769,30/10/2023,USD,65782.48,1,,USD,65782.48
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,P90,IM00B1TRLD81,P90 Schroder Global Corporate Bond (USD),I,15178.859,1.198769,30/10/2023,USD,18195.95,1,,USD,18195.95
01/11/2023 14:29:30,01/11/2023 06:39:13,377644,Q500038379,15397989,R61,IM00BDX8PJ58,R61 JPM Emerging Markets Small Cap,A,941.8784,1.47754,30/10/2023,USD,1391.66,1,,USD,1391.66
01/11/2023 14:29:30,01/11/2023 06:39:13,628001,Q500038709,15406106,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,28997.7171,3.49381,30/10/2023,USD,101312.51,1,,USD,101312.51
01/11/2023 14:29:30,01/11/2023 06:39:13,628001,Q500038709,15406106,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,5095.0156,3.49381,30/10/2023,USD,17801.02,1,,USD,17801.02
01/11/2023 14:29:30,01/11/2023 06:39:13,628001,Q500038709,15406106,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,53029.2946,1.346378,30/10/2023,USD,71397.48,1,,USD,71397.48
01/11/2023 14:29:30,01/11/2023 06:39:13,628001,Q500038709,15406106,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,8782.3017,1.346378,30/10/2023,USD,11824.3,1,,USD,11824.3
01/11/2023 14:29:30,01/11/2023 06:39:13,628004,Q500039644,15432418,J60,GB0007483885,J60 Templeton Emerging Markets,I,4511.8107,1.404706,30/10/2023,USD,6337.77,1,,USD,6337.77
01/11/2023 14:29:30,01/11/2023 06:39:13,628004,Q500039644,15432418,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,4196.0542,3.49381,30/10/2023,USD,14660.22,1,,USD,14660.22
01/11/2023 14:29:30,01/11/2023 06:39:13,628004,Q500039644,15432418,L19,IM00B4NK5S71,L19 JPM Global Natural Resources,I,5179.6755,0.673438,30/10/2023,USD,3488.19,1,,USD,3488.19
01/11/2023 14:29:30,01/11/2023 06:39:13,628004,Q500039644,15432418,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,5597.0899,0.891064,30/10/2023,USD,4987.37,1,,USD,4987.37
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,J60,GB0007483885,J60 Templeton Emerging Markets,A,4986.3947,1.404706,30/10/2023,USD,7004.42,1,,USD,7004.42
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,J60,GB0007483885,J60 Templeton Emerging Markets,I,2891.7817,1.404706,30/10/2023,USD,4062.1,1,,USD,4062.1
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,4439.8623,3.49381,30/10/2023,USD,15512.04,1,,USD,15512.04
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,2650.1995,3.49381,30/10/2023,USD,9259.29,1,,USD,9259.29
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,7705.7156,1.346378,30/10/2023,USD,10374.81,1,,USD,10374.81
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,4567.3713,1.346378,30/10/2023,USD,6149.41,1,,USD,6149.41
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,P69,GB00B1FH3T26,P69 BlackRock Sustainable Energy,A,4136.3323,1.107645,30/10/2023,USD,4581.59,1,,USD,4581.59
01/11/2023 14:29:30,01/11/2023 06:39:13,628005,Q500039950,15442398,P69,GB00B1FH3T26,P69 BlackRock Sustainable Energy,I,2440.8524,1.107645,30/10/2023,USD,2703.6,1,,USD,2703.6
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,J30,GB0007605313,J30 JPMorgan India,A,50.5842,5.669221,30/10/2023,USD,286.77,1,,USD,286.77
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,J30,GB0007605313,J30 JPMorgan India,I,3649.6154,5.669221,30/10/2023,USD,20690.48,1,,USD,20690.48
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,J47,GB0007585705,J47 JPMorgan Thailand,A,716.9078,2.967287,30/10/2023,USD,2127.27,1,,USD,2127.27
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,L100,IM00BPX2D192,L100 Barings Eastern Europe (USD),A,41.042,0.518431,30/10/2023,USD,21.28,1,,USD,21.28
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,L100,IM00BPX2D192,L100 Barings Eastern Europe (USD),I,2971.3723,0.518431,30/10/2023,USD,1540.45,1,,USD,1540.45
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,P48,GB00B04SL173,P48 Barings Eastern Europe Side-Pocket (USD),A,43.9557,0,31/10/2023,USD,0,1,,USD,0
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,P48,GB00B04SL173,P48 Barings Eastern Europe Side-Pocket (USD),I,3253.4054,0,31/10/2023,USD,0,1,,USD,0
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,P52,GB00B06FNQ55,P52 Templeton Latin America,A,69.6711,1.406801,30/10/2023,USD,98.01,1,,USD,98.01
01/11/2023 14:29:30,01/11/2023 06:39:13,628019,Q500048618,15553978,P52,GB00B06FNQ55,P52 Templeton Latin America,I,4658.7644,1.406801,30/10/2023,USD,6553.95,1,,USD,6553.95
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,39.2555,3.49381,30/10/2023,USD,137.15,1,,USD,137.15
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,527.1845,3.49381,30/10/2023,USD,1841.88,1,,USD,1841.88
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,335.6163,0.487155,30/10/2023,USD,163.5,1,,USD,163.5
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,4507.4946,0.487155,30/10/2023,USD,2195.85,1,,USD,2195.85
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L22,IM00B3PJ1Y35,L22 PIMCO Global Real Return,A,181.2891,1.014833,30/10/2023,USD,183.98,1,,USD,183.98
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L22,IM00B3PJ1Y35,L22 PIMCO Global Real Return,I,2434.635,1.014833,30/10/2023,USD,2470.75,1,,USD,2470.75
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,136.3627,1.346378,30/10/2023,USD,183.6,1,,USD,183.6
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,1831.166,1.346378,30/10/2023,USD,2465.44,1,,USD,2465.44
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,201.9667,0.911751,30/10/2023,GBP,184.14,1.211384,31/10/2023,USD,223.06
01/11/2023 14:29:30,01/11/2023 06:39:13,628028,Q500053761,15615881,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,2712.3759,0.911751,30/10/2023,GBP,2473.01,1.211384,31/10/2023,USD,2995.76
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,J60,GB0007483885,J60 Templeton Emerging Markets,A,146.8779,1.404706,30/10/2023,USD,206.32,1,,USD,206.32
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,J60,GB0007483885,J60 Templeton Emerging Markets,I,231.9037,1.404706,30/10/2023,USD,325.76,1,,USD,325.76
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,9187.7106,3.49381,30/10/2023,USD,32100.12,1,,USD,32100.12
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,M82,GB0033762815,M82 BlackRock GF World Gold,A,124.7623,1.11787,30/10/2023,USD,139.47,1,,USD,139.47
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,M82,GB0033762815,M82 BlackRock GF World Gold,I,5898.0521,1.11787,30/10/2023,USD,6593.26,1,,USD,6593.26
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,P58,GB00B0D9Q167,P58 Templeton BRIC,A,166.0528,1.304676,30/10/2023,USD,216.65,1,,USD,216.65
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,P58,GB00B0D9Q167,P58 Templeton BRIC,I,2487.1222,1.304676,30/10/2023,USD,3244.89,1,,USD,3244.89
01/11/2023 14:29:30,01/11/2023 06:39:13,628039,Q500059634,15657732,P70,GB00B1FH3W54,P70 BlackRock GF World Mining,A,218.8698,0.817173,30/10/2023,USD,178.85,1,,USD,178.85
01/11/2023 14:29:30,01/11/2023 06:39:13,628040,Q500059642,15666253,L51,IM00BZ2YJC93,L51 Value Partners Greater China High Yield Income,I,7893.4434,0.612517,30/10/2023,USD,4834.87,1,,USD,4834.87
01/11/2023 14:29:30,01/11/2023 06:39:13,628040,Q500059642,15666253,P54,GB00B06FNK93,P54 abrdn SICAV I Indian Equity (USD),I,7581.3836,3.306594,30/10/2023,USD,25068.56,1,,USD,25068.56
01/11/2023 14:29:30,01/11/2023 06:39:13,628040,Q500059642,15666253,P63,GB00B1FH2066,P63 Janus Henderson Horizon European Growth (USD),I,12594.4459,1.833496,30/10/2023,USD,23091.87,1,,USD,23091.87
01/11/2023 14:29:30,01/11/2023 06:39:13,628040,Q500059642,15666253,R26,IM00B1WSJN46,R26 Fidelity Global Multi-Asset Growth & Income (USD),I,25368.7084,0.761686,30/10/2023,USD,19322.99,1,,USD,19322.99
01/11/2023 14:29:30,01/11/2023 06:39:13,628040,Q500059642,15666253,R32,IM00B28VQS83,R32 Schroder Global Equity Yield (USD),I,17162.3044,1.179908,30/10/2023,USD,20249.94,1,,USD,20249.94
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,J30,GB0007605313,J30 JPMorgan India,A,4405.0983,5.669221,30/10/2023,USD,24973.48,1,,USD,24973.48
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,J30,GB0007605313,J30 JPMorgan India,I,356.5753,5.669221,30/10/2023,USD,2021.5,1,,USD,2021.5
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,8385.5726,3.49381,30/10/2023,USD,29297.6,1,,USD,29297.6
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,724.2748,3.49381,30/10/2023,USD,2530.48,1,,USD,2530.48
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,16833.0946,1.346378,30/10/2023,USD,22663.71,1,,USD,22663.71
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,1234.4522,1.346378,30/10/2023,USD,1662.04,1,,USD,1662.04
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,P58,GB00B0D9Q167,P58 Templeton BRIC,A,14796.8247,1.304676,30/10/2023,USD,19305.06,1,,USD,19305.06
01/11/2023 14:29:30,01/11/2023 06:39:13,628049,Q500067253,15721847,P58,GB00B0D9Q167,P58 Templeton BRIC,I,867.2658,1.304676,30/10/2023,USD,1131.5,1,,USD,1131.5
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,J60,GB0007483885,J60 Templeton Emerging Markets,A,592.5942,1.404706,30/10/2023,USD,832.42,1,,USD,832.42
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,J60,GB0007483885,J60 Templeton Emerging Markets,I,2212.1934,1.404706,30/10/2023,USD,3107.48,1,,USD,3107.48
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,347.9857,3.49381,30/10/2023,USD,1215.8,1,,USD,1215.8
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,1671.7565,3.49381,30/10/2023,USD,5840.8,1,,USD,5840.8
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,593.8313,1.346378,30/10/2023,USD,799.52,1,,USD,799.52
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,2836.4568,1.346378,30/10/2023,USD,3818.94,1,,USD,3818.94
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,P58,GB00B0D9Q167,P58 Templeton BRIC,A,665.836,1.304676,30/10/2023,USD,868.7,1,,USD,868.7
01/11/2023 14:29:30,01/11/2023 06:39:13,305477,Q500079476,15806766,P58,GB00B0D9Q167,P58 Templeton BRIC,I,1995.2372,1.304676,30/10/2023,USD,2603.14,1,,USD,2603.14
01/11/2023 14:29:30,01/11/2023 06:39:13,300513,Q500079477,15809154,P16,GB0030502628,P16 Canaccord Genuity Diversity (USD),I,104.7309,1.313564,30/10/2023,USD,137.57,1,,USD,137.57
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,J01,GB0007586224,J01 Invesco Bond,A,154.9736,2.844412,30/10/2023,USD,440.81,1,,USD,440.81
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,J01,GB0007586224,J01 Invesco Bond,I,240.3225,2.844412,30/10/2023,USD,683.58,1,,USD,683.58
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,2647.74,1.346378,30/10/2023,USD,3564.86,1,,USD,3564.86
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,4859.244,1.346378,30/10/2023,USD,6542.38,1,,USD,6542.38
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,A,1263.3976,2.853116,30/10/2023,USD,3604.62,1,,USD,3604.62
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,I,2565.731,2.853116,30/10/2023,USD,7320.33,1,,USD,7320.33
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,P67,GB00B1FH3L40,P67 Mellon Global Bond,A,731.2196,0.891064,30/10/2023,USD,651.56,1,,USD,651.56
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,P67,GB00B1FH3L40,P67 Mellon Global Bond,I,1171.3852,0.891064,30/10/2023,USD,1043.78,1,,USD,1043.78
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,R30,IM00B28VQ442,R30 FSSA Asian Equity Plus,A,1972.8023,1.589391,30/10/2023,USD,3135.55,1,,USD,3135.55
01/11/2023 14:29:30,01/11/2023 06:39:13,628072,Q500088997,15896317,R30,IM00B28VQ442,R30 FSSA Asian Equity Plus,I,3181.7931,1.589391,30/10/2023,USD,5057.11,1,,USD,5057.11
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,5356.5416,3.49381,30/10/2023,USD,18714.74,1,,USD,18714.74
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,2576.6739,3.49381,30/10/2023,USD,9002.41,1,,USD,9002.41
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,10112.1886,1.346378,30/10/2023,USD,13614.83,1,,USD,13614.83
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,4380.6872,1.346378,30/10/2023,USD,5898.06,1,,USD,5898.06
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,P58,GB00B0D9Q167,P58 Templeton BRIC,A,8892.3217,1.304676,30/10/2023,USD,11601.6,1,,USD,11601.6
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,P58,GB00B0D9Q167,P58 Templeton BRIC,I,2660.8429,1.304676,30/10/2023,USD,3471.54,1,,USD,3471.54
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,P59,GB00B10QMY24,P59 HSBC Islamic Global Equity Index,A,9865.4802,2.636903,30/10/2023,USD,26014.31,1,,USD,26014.31
01/11/2023 14:29:30,01/11/2023 06:39:13,628074,Q500090206,15901008,P59,GB00B10QMY24,P59 HSBC Islamic Global Equity Index,I,4371.9288,2.636903,30/10/2023,USD,11528.35,1,,USD,11528.35
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,J42,GB0007494775,J42 JPM USD Money Market VNAV,A,5893.4431,1.156717,30/10/2023,USD,6817.05,1,,USD,6817.05
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,L35,IM00B7KL6Z86,L35 Mellon Global Real Return (USD),A,34251.8804,1.016298,30/10/2023,USD,34810.12,1,,USD,34810.12
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,L35,IM00B7KL6Z86,L35 Mellon Global Real Return (USD),I,9255.5755,1.016298,30/10/2023,USD,9406.42,1,,USD,9406.42
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,M82,GB0033762815,M82 BlackRock GF World Gold,A,4422.914,1.11787,30/10/2023,USD,4944.24,1,,USD,4944.24
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,M82,GB0033762815,M82 BlackRock GF World Gold,I,1192.4024,1.11787,30/10/2023,USD,1332.95,1,,USD,1332.95
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,P16,GB0030502628,P16 Canaccord Genuity Diversity (USD),A,1363.8039,1.313564,30/10/2023,USD,1791.44,1,,USD,1791.44
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,P16,GB0030502628,P16 Canaccord Genuity Diversity (USD),I,457.5375,1.313564,30/10/2023,USD,601,1,,USD,601
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,R26,IM00B1WSJN46,R26 Fidelity Global Multi-Asset Growth & Income (USD),A,22684.6762,0.761686,30/10/2023,USD,17278.6,1,,USD,17278.6
01/11/2023 14:29:30,01/11/2023 06:39:13,628077,Q500091698,15939771,R26,IM00B1WSJN46,R26 Fidelity Global Multi-Asset Growth & Income (USD),I,6393.3659,0.761686,30/10/2023,USD,4869.74,1,,USD,4869.74
01/11/2023 14:29:30,01/11/2023 06:39:13,297232,Q500091967,15951404,J30,GB0007605313,J30 JPMorgan India,I,896.6892,5.669221,30/10/2023,USD,5083.53,1,,USD,5083.53
01/11/2023 14:29:30,01/11/2023 06:39:13,297232,Q500091967,15951404,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,320.5667,3.49381,30/10/2023,USD,1120,1,,USD,1120
01/11/2023 14:29:30,01/11/2023 06:39:13,297232,Q500091967,15951404,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,541.6761,1.346378,30/10/2023,USD,729.3,1,,USD,729.3
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,A,235.6415,3.49381,30/10/2023,USD,823.29,1,,USD,823.29
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,J74,GB0005679476,J74 Ninety One GS Global Strategic Equity,I,1217.9874,3.49381,30/10/2023,USD,4255.42,1,,USD,4255.42
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),A,1614.8539,0.487155,30/10/2023,USD,786.68,1,,USD,786.68
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,J96,GB0003178075,J96 abrdn SICAV I Global Innovation Equity (USD),I,8475.6232,0.487155,30/10/2023,USD,4128.94,1,,USD,4128.94
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,A,623.3617,1.346378,30/10/2023,USD,839.28,1,,USD,839.28
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,L46,IM00BQSC0R60,L46 Fidelity Global Dividend,I,3162.9153,1.346378,30/10/2023,USD,4258.48,1,,USD,4258.48
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),A,911.615,0.911751,30/10/2023,GBP,831.17,1.211384,31/10/2023,USD,1006.87
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,L87,IM00BMT6LR61,L87 Fundsmith Equity (GBP),I,4784.5907,0.911751,30/10/2023,GBP,4362.36,1.211384,31/10/2023,USD,5284.49
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,M87,GB0007578890,M87 Invesco Global Small Cap Equity,A,47.4182,12.640236,30/10/2023,USD,599.38,1,,USD,599.38
01/11/2023 14:29:30,01/11/2023 06:39:13,279991,Q500096238,16007957,M87,GB0007578890,M87 Invesco Global Small Cap Equity,I,248.8716,12.640236,30/10/2023,USD,3145.8,1,,USD,3145.8
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,J01,GB0007586224,J01 Invesco Bond,I,281.9866,2.844412,30/10/2023,USD,802.09,1,,USD,802.09
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,J47,GB0007585705,J47 JPMorgan Thailand,I,504.7837,2.967287,30/10/2023,USD,1497.84,1,,USD,1497.84
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,L85,IM00BMCWCR81,L85 Fidelity US Dollar Bond,I,449.7215,0.771581,30/10/2023,USD,347,1,,USD,347
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,M57,GB0007576183,M57 Barings Global Bond (USD),I,56.5817,4.214532,30/10/2023,USD,238.47,1,,USD,238.47
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,M83,GB0033763003,M83 Schroder Asian Bond Total Return,I,1235.0726,1.145926,30/10/2023,USD,1415.3,1,,USD,1415.3
01/11/2023 14:29:30,01/11/2023 06:39:13,628084,Q500098411,16023902,P02,GB0005885628,P02 Vanguard US 500 Stock Index Fund,I,506.9759,2.853116,30/10/2023,USD,1446.46,1,,USD,1446.46
